ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00020,3,1,2,6,72.0307692307692,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,8,500,KILOGRAMO,12,1,0,000, , , , ,8,500,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00020,3,1,2,6,72.0307692307692,1,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,62,000,KILOGRAMO,12,1,0,000, , , , ,62,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00027,2,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00028,3,1,2,6,70.6384615384615,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,35,000,KILO,12,1,0,000, , , , ,35,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00028,3,1,2,6,70.6384615384615,1,1,1,2,TRIGO,2113,TRIGO RESBALADO,4138,17,000,KILO,12,1,0,000, , , , ,17,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00029,3,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00029,3,1,2,6,70.6384615384615,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,23,000,KILO,12,1,0,000, , , , ,23,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00029,3,1,2,6,70.6384615384615,1,1,1,3,TRIGO,2113,MORON,4124,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00046,5,1,2,6,72.0307692307692,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,35,000,KILOGRAMO,12,1,0,000, , , , ,35,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00049,7,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00051,6,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,58,000,KILO,12,1,0,000, , , , ,58,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00051,6,1,2,6,70.6384615384615,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,58,000,KILO,12,1,0,000, , , , ,58,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00051,6,1,2,6,70.6384615384615,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,58,000,KILO,12,1,0,000, , , , ,58,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00052,5,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,23,000,KILO,12,1,0,000, , , , ,23,000,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00061,6,1,2,6,72.0307692307692,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,30,000,KILOGRAMO,12,1,0,000, , , , ,30,000,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00061,6,1,2,6,72.0307692307692,1,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,105,000,KILOGRAMO,12,1,0,000, , , , ,105,000,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00061,6,1,2,6,72.0307692307692,1,1,1,3,TRIGO,2113,HARINA DE TRIGO,4118,105,000,KILOGRAMO,12,1,0,000, , , , ,105,000,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00061,6,1,2,6,72.0307692307692,1,1,1,4,KIWICHA,2106,HARINA DE KIWICHA,8888,70,000,KILOGRAMO,12,1,0,000, , , , ,70,000,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00063,7,1,2,6,72.0307692307692,1,1,1,1,KIWICHA,2106,HARINA DE KIWICHA,8888,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00068,8,1,2,6,70.6384615384615,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,69,000,KILO,12,1,0,000, , , , ,69,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00068,8,1,2,6,70.6384615384615,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,69,000,KILO,12,1,0,000, , , , ,69,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00068,8,1,2,6,70.6384615384615,1,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,69,000,KILO,12,1,0,000, , , , ,69,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00068,8,1,2,6,70.6384615384615,1,1,1,4,TRIGO,2113,TRIGO RESBALADO,4138,35,000,KILO,12,1,0,000, , , , ,35,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00068,8,1,2,6,70.6384615384615,1,1,1,5,TRIGO,2113,HARINA DE TRIGO,4118,69,000,KILO,12,1,0,000, , , , ,69,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00069,7,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,22,000,KILO,12,1,0,000, , , , ,22,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00069,7,1,2,6,70.6384615384615,1,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00077,10,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00077,10,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00082,10,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,46,000,KILO,12,1,0,000, , , , ,46,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00082,10,1,2,6,70.6384615384615,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,46,000,KILO,12,1,0,000, , , , ,46,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00083,10,1,2,6,70.6384615384615,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,46,000,KILO,12,1,0,000, , , , ,46,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00090,11,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00090,11,1,2,6,70.6384615384615,1,1,1,2,MAIZ AMILACEO,2108,JORA,4121,7,000,KILO,12,1,0,000, , , , ,7,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00090,11,1,2,6,70.6384615384615,1,1,1,3,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00094,11,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00095,12,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00095,12,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00096,13,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00104,13,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,35,000,KILO,12,1,0,000, , , , ,35,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00104,13,1,2,6,70.6384615384615,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,35,000,KILO,12,1,0,000, , , , ,35,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00106,13,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,37,000,KILO,12,1,0,000, , , , ,37,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00106,13,1,2,6,70.6384615384615,1,1,1,2,MAIZ AMILACEO,2108,JORA,4121,37,000,KILO,12,1,0,000, , , , ,37,000,0,000, 
2019,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00108,14,1,2,6,70.6384615384615,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,22,000,KILO,12,1,0,000, , , , ,22,000,0,000, 
2018,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00109,14,1,2,6,70.6384615384615,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,8,000,KILO,12,1,0,000, , , , ,8,000,0,000, 
2021,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00110,12,1,2,6,72.0307692307692,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,7,500,KILOGRAMO,12,1,0,000, , , , ,7,500,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00015,1,1,2, , ,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,3,000,ARROBA,1,11.5,0,000, , , , ,3,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00015,1,1,2, , ,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00015,1,1,2, , ,1,1,1,3,TRIGO,2113,HARINA DE TRIGO,4118,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00041,4,1,2, , ,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,22,000,KILOGRAMO,12,1,0,000, , , , ,22,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00062,7,1,2, , ,1,1,0,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00062,7,1,2, , ,1,1,0,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,12,000,KILOGRAMO,12,1,0,000, , , , ,12,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00063,8,1,2, , ,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00063,8,1,2, , ,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00072,9,1,2, , ,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00072,9,1,2, , ,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00074,10,1,2, , ,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2022,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14655,00074,10,1,2, , ,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2014,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14656,00012,2,1,2,6,82.5644355644356,1,1,1,1, , ,CHOCHOCA,4108,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000,00
2014,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14656,00113,11,1,2,6,82.5644355644356,1,1,1,2, , ,HARINA DE HABA,4114,8,000,SACO,19,96,0,000, , , , ,8,000,0,000,00
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00003,1,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,28,000,KILO,12,1,0,000, , , , ,28,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00003,1,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00003,1,1,2,6,65.5928571428571,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,8,000,KILO,12,1,0,000, , , , ,8,000,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00009,1,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,3,500,ARROBA,1,11.5,0,000, , , , ,3,500,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00012,2,1,2,6,65.5928571428571,1,1,0,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00012,2,1,2,6,65.5928571428571,1,1,0,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2015,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00013,0002,1,2,6,70.6384615385,1,1,1,1,MAIZ AMILACEO,                                    2108,JORA,4121,0,500,SACO,19,50,0,000, , , , ,0,500,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00019,2,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,0,950,SACO,19,80,0,000, , , , ,0,950,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00019,2,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,JORA,4121,5,500,ARROBA,1,11.5,0,000, , , , ,5,500,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00022,3,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,5,000,KILO,12,1,0,000, , , , ,5,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00022,3,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,6,000,KILO,12,1,0,000, , , , ,6,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00022,3,1,2,6,65.5928571428571,1,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,9,000,KILO,12,1,0,000, , , , ,9,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00022,3,1,2,6,65.5928571428571,1,1,1,4,TRIGO,2113,MORON,4124,8,000,KILO,12,1,0,000, , , , ,8,000,0,000, 
2015,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00023,0003,1,2,6,70.6384615385,1,1,1,1,MAIZ AMILACEO,                                    2108,JORA,4121,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00031,3,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,800,ARROBA,1,11.5,0,000, , , , ,0,800,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00031,3,1,2,6,65.5928571428571,1,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,0,450,SACO,19,65,0,000, , , , ,0,450,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00040,4,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00040,4,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00040,4,1,2,6,65.5928571428571,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,17,000,KILO,12,1,0,000, , , , ,17,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00040,4,1,2,6,65.5928571428571,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00042,5,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,4,000,KILO,12,1,0,000, , , , ,4,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00042,5,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,9,000,KILO,12,1,0,000, , , , ,9,000,0,000, 
2015,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00045,0005,1,2,6,70.6384615385,1,1,1,1,MAIZ AMILACEO,                                    2108,JORA,4121,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00051,4,1,2,6,65.5928571428571,1,1,0,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,0,450,ARROBA,1,11.5,0,000, , , , ,0,450,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00051,4,1,2,6,65.5928571428571,1,1,0,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,1,300,ARROBA,1,11.5,0,000, , , , ,1,300,0,000, 
2015,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00056,0006,1,2,6,70.6384615385,1,1,1,1,MAIZ AMILACEO,                                    2108,JORA,4121,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00062,5,1,2,6,65.5928571428571,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,9,500,KILO,12,1,0,000, , , , ,9,500,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00067,6,1,2,6,65.5928571428571,1,1,0,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,800,ARROBA,1,11.5,0,000, , , , ,0,800,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00068,7,1,2,6,65.5928571428571,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,32,000,KILO,12,1,0,000, , , , ,30,000,2,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00076,7,1,2,6,65.5928571428571,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,0,450,ARROBA,1,11.5,0,000, , , , ,0,450,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00079,8,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,19,000,KILO,12,1,0,000, , , , ,19,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00079,8,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,9,000,KILO,12,1,0,000, , , , ,9,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00079,8,1,2,6,65.5928571428571,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,9,000,KILO,12,1,0,000, , , , ,9,000,0,000, 
2015,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00082,0008,1,2,6,70.6384615385,1,1,1,1,MAIZ AMILACEO,                                    2108,JORA,4121,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00088,8,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,45,000,KILO,12,1,0,000, , , , ,45,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00091,9,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,18,000,KILO,12,1,0,000, , , , ,14,000,4,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00091,9,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,8,000,KILO,12,1,0,000, , , , ,8,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00094,10,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,32,000,KILO,12,1,0,000, , , , ,32,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00094,10,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00094,10,1,2,6,65.5928571428571,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,24,000,KILO,12,1,0,000, , , , ,24,000,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00106,10,1,2,6,65.5928571428571,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,0,700,ARROBA,1,11.5,0,000, , , , ,0,700,0,000, 
2016,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00106,10,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,JORA,4121,0,800,ARROBA,1,11.5,0,000, , , , ,0,800,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00109,11,1,2,6,65.5928571428571,1,1,1,1,QUINUA,2111,HARINA DE QUINUA,4117,3,000,KILO,12,1,0,000, , , , ,3,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00109,11,1,2,6,65.5928571428571,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,8,000,KILO,12,1,0,000, , , , ,8,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00109,11,1,2,6,65.5928571428571,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,7,000,KILO,12,1,0,000, , , , ,7,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00109,11,1,2,6,65.5928571428571,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,18,000,KILO,12,1,0,000, , , , ,18,000,0,000, 
2017,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00109,11,1,2,6,65.5928571428571,1,1,1,5,TRIGO,2113,MORON,4124,32,000,KILO,12,1,0,000, , , , ,32,000,0,000, 
2015,03,APURIMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14657,00111,0011,1,2,6,70.6384615385,1,1,1,1,MAIZ AMILACEO,                                    2108,JORA,4121,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
